Wypisanie po algorytmie: 
Sciezka: 
1366, 1326, 1286, 1246, 1206, 1166, 1126, 1086, 1085, 1084, 1083, 
Najkrotsza droga z 0 do kolejnych wierzcholkow: 
dist 1000000 , prev  1000000 ,  node 498 ,  498
dist 1000000 , prev  1000000 ,  node 499 ,  499
dist 1000000 , prev  1000000 ,  node 500 ,  500
dist 1000000 , prev  1000000 ,  node 501 ,  501
dist 1000000 , prev  1000000 ,  node 502 ,  502
dist 1000000 , prev  1000000 ,  node 503 ,  503
dist 1000000 , prev  1000000 ,  node 504 ,  504
dist 1000000 , prev  1000000 ,  node 505 ,  505
dist 1000000 , prev  1000000 ,  node 506 ,  506
dist 1000000 , prev  1000000 ,  node 507 ,  507
dist 1000000 , prev  1000000 ,  node 508 ,  508
dist 1000000 , prev  1000000 ,  node 509 ,  509
dist 1000000 , prev  1000000 ,  node 510 ,  510
dist 1000000 , prev  1000000 ,  node 511 ,  511
dist 1000000 , prev  1000000 ,  node 512 ,  512
dist 1000000 , prev  1000000 ,  node 513 ,  513
dist 1000000 , prev  1000000 ,  node 514 ,  514
dist 1000000 , prev  1000000 ,  node 515 ,  515
dist 1000000 , prev  1000000 ,  node 516 ,  516
dist 1000000 , prev  1000000 ,  node 517 ,  517
dist 1000000 , prev  1000000 ,  node 518 ,  518
dist 1000000 , prev  1000000 ,  node 519 ,  519
dist 1000000 , prev  1000000 ,  node 520 ,  520
dist 1000000 , prev  1000000 ,  node 521 ,  521
dist 1000000 , prev  1000000 ,  node 522 ,  522
dist 1000000 , prev  1000000 ,  node 523 ,  523
dist 1000000 , prev  1000000 ,  node 524 ,  524
dist 1000000 , prev  1000000 ,  node 525 ,  525
dist 1000000 , prev  1000000 ,  node 526 ,  526
dist 1000000 , prev  1000000 ,  node 527 ,  527
dist 1000000 , prev  1000000 ,  node 528 ,  528
dist 1000000 , prev  1000000 ,  node 529 ,  529
dist 1000000 , prev  1000000 ,  node 530 ,  530
dist 1000000 , prev  1000000 ,  node 531 ,  531
dist 1000000 , prev  1000000 ,  node 532 ,  532
dist 1000000 , prev  1000000 ,  node 533 ,  533
dist 1000000 , prev  1000000 ,  node 534 ,  534
dist 1000000 , prev  1000000 ,  node 535 ,  535
dist 1000000 , prev  1000000 ,  node 536 ,  536
dist 1000000 , prev  1000000 ,  node 537 ,  537
dist 1000000 , prev  1000000 ,  node 538 ,  538
dist 1000000 , prev  1000000 ,  node 539 ,  539
dist 1000000 , prev  1000000 ,  node 540 ,  540
dist 1000000 , prev  1000000 ,  node 541 ,  541
dist 1000000 , prev  1000000 ,  node 542 ,  542
dist 1000000 , prev  1000000 ,  node 543 ,  543
dist 1000000 , prev  1000000 ,  node 544 ,  544
dist 1000000 , prev  1000000 ,  node 545 ,  545
dist 1000000 , prev  1000000 ,  node 546 ,  546
dist 1000000 , prev  1000000 ,  node 547 ,  547
dist 1000000 , prev  1000000 ,  node 548 ,  548
dist 1000000 , prev  1000000 ,  node 549 ,  549
dist 1000000 , prev  1000000 ,  node 550 ,  550
dist 1000000 , prev  1000000 ,  node 551 ,  551
dist 1000000 , prev  1000000 ,  node 552 ,  552
dist 1000000 , prev  1000000 ,  node 553 ,  553
dist 1000000 , prev  1000000 ,  node 554 ,  554
dist 1000000 , prev  1000000 ,  node 555 ,  555
dist 1000000 , prev  1000000 ,  node 556 ,  556
dist 1000000 , prev  1000000 ,  node 557 ,  557
dist 1000000 , prev  1000000 ,  node 558 ,  558
dist 1000000 , prev  1000000 ,  node 559 ,  559
dist 1000000 , prev  1000000 ,  node 560 ,  560
dist 1000000 , prev  1000000 ,  node 561 ,  561
dist 1000000 , prev  1000000 ,  node 562 ,  562
dist 1000000 , prev  1000000 ,  node 563 ,  563
dist 1000000 , prev  1000000 ,  node 564 ,  564
dist 1000000 , prev  1000000 ,  node 565 ,  565
dist 1000000 , prev  1000000 ,  node 566 ,  566
dist 1000000 , prev  1000000 ,  node 567 ,  567
dist 1000000 , prev  1000000 ,  node 568 ,  568
dist 1000000 , prev  1000000 ,  node 569 ,  569
dist 1000000 , prev  1000000 ,  node 570 ,  570
dist 1000000 , prev  1000000 ,  node 571 ,  571
dist 1000000 , prev  1000000 ,  node 572 ,  572
dist 1000000 , prev  1000000 ,  node 573 ,  573
dist 1000000 , prev  1000000 ,  node 574 ,  574
dist 1000000 , prev  1000000 ,  node 575 ,  575
dist 1000000 , prev  1000000 ,  node 576 ,  576
dist 1000000 , prev  1000000 ,  node 577 ,  577
dist 1000000 , prev  1000000 ,  node 578 ,  578
dist 1000000 , prev  1000000 ,  node 579 ,  579
dist 1000000 , prev  1000000 ,  node 580 ,  580
dist 1000000 , prev  1000000 ,  node 581 ,  581
dist 1000000 , prev  1000000 ,  node 582 ,  582
dist 1000000 , prev  1000000 ,  node 583 ,  583
dist 1000000 , prev  1000000 ,  node 584 ,  584
dist 1000000 , prev  1000000 ,  node 585 ,  585
dist 1000000 , prev  1000000 ,  node 586 ,  586
dist 1000000 , prev  1000000 ,  node 587 ,  587
dist 1000000 , prev  1000000 ,  node 588 ,  588
dist 1000000 , prev  1000000 ,  node 589 ,  589
dist 1000000 , prev  1000000 ,  node 590 ,  590
dist 1000000 , prev  1000000 ,  node 591 ,  591
dist 1000000 , prev  1000000 ,  node 592 ,  592
dist 1000000 , prev  1000000 ,  node 593 ,  593
dist 1000000 , prev  1000000 ,  node 594 ,  594
dist 1000000 , prev  1000000 ,  node 595 ,  595
dist 1000000 , prev  1000000 ,  node 596 ,  596
dist 1000000 , prev  1000000 ,  node 597 ,  597
dist 1000000 , prev  1000000 ,  node 598 ,  598
dist 1000000 , prev  1000000 ,  node 599 ,  599
dist 1000000 , prev  1000000 ,  node 600 ,  600
dist 1000000 , prev  1000000 ,  node 601 ,  601
dist 1000000 , prev  1000000 ,  node 602 ,  602
dist 1000000 , prev  1000000 ,  node 603 ,  603
dist 1000000 , prev  1000000 ,  node 604 ,  604
dist 1000000 , prev  1000000 ,  node 605 ,  605
dist 1000000 , prev  1000000 ,  node 606 ,  606
dist 1000000 , prev  1000000 ,  node 607 ,  607
dist 1000000 , prev  1000000 ,  node 608 ,  608
dist 1000000 , prev  1000000 ,  node 609 ,  609
dist 1000000 , prev  1000000 ,  node 610 ,  610
dist 1000000 , prev  1000000 ,  node 611 ,  611
dist 1000000 , prev  1000000 ,  node 612 ,  612
dist 1000000 , prev  1000000 ,  node 613 ,  613
dist 1000000 , prev  1000000 ,  node 614 ,  614
dist 1000000 , prev  1000000 ,  node 615 ,  615
dist 1000000 , prev  1000000 ,  node 616 ,  616
dist 1000000 , prev  1000000 ,  node 617 ,  617
dist 1000000 , prev  1000000 ,  node 618 ,  618
dist 1000000 , prev  1000000 ,  node 619 ,  619
dist 1000000 , prev  1000000 ,  node 620 ,  620
dist 1000000 , prev  1000000 ,  node 621 ,  621
dist 1000000 , prev  1000000 ,  node 622 ,  622
dist 1000000 , prev  1000000 ,  node 623 ,  623
dist 1000000 , prev  1000000 ,  node 624 ,  624
dist 1000000 , prev  1000000 ,  node 625 ,  625
dist 1000000 , prev  1000000 ,  node 626 ,  626
dist 1000000 , prev  1000000 ,  node 627 ,  627
dist 1000000 , prev  1000000 ,  node 628 ,  628
dist 1000000 , prev  1000000 ,  node 629 ,  629
dist 1000000 , prev  1000000 ,  node 630 ,  630
dist 1000000 , prev  1000000 ,  node 631 ,  631
dist 1000000 , prev  1000000 ,  node 632 ,  632
dist 1000000 , prev  1000000 ,  node 633 ,  633
dist 1000000 , prev  1000000 ,  node 634 ,  634
dist 1000000 , prev  1000000 ,  node 635 ,  635
dist 1000000 , prev  1000000 ,  node 636 ,  636
dist 1000000 , prev  1000000 ,  node 637 ,  637
dist 1000000 , prev  1000000 ,  node 638 ,  638
dist 1000000 , prev  1000000 ,  node 639 ,  639
dist 1000000 , prev  1000000 ,  node 640 ,  640
dist 1000000 , prev  1000000 ,  node 641 ,  641
dist 1000000 , prev  1000000 ,  node 642 ,  642
dist 1000000 , prev  1000000 ,  node 643 ,  643
dist 1000000 , prev  1000000 ,  node 644 ,  644
dist 1000000 , prev  1000000 ,  node 645 ,  645
dist 1000000 , prev  1000000 ,  node 646 ,  646
dist 1000000 , prev  1000000 ,  node 647 ,  647
dist 1000000 , prev  1000000 ,  node 648 ,  648
dist 1000000 , prev  1000000 ,  node 649 ,  649
dist 1000000 , prev  1000000 ,  node 650 ,  650
dist 1000000 , prev  1000000 ,  node 651 ,  651
dist 1000000 , prev  1000000 ,  node 652 ,  652
dist 1000000 , prev  1000000 ,  node 653 ,  653
dist 1000000 , prev  1000000 ,  node 654 ,  654
dist 1000000 , prev  1000000 ,  node 655 ,  655
dist 1000000 , prev  1000000 ,  node 656 ,  656
dist 1000000 , prev  1000000 ,  node 657 ,  657
dist 1000000 , prev  1000000 ,  node 658 ,  658
dist 1000000 , prev  1000000 ,  node 659 ,  659
dist 1000000 , prev  1000000 ,  node 660 ,  660
dist 1000000 , prev  1000000 ,  node 661 ,  661
dist 1000000 , prev  1000000 ,  node 662 ,  662
dist 1000000 , prev  1000000 ,  node 663 ,  663
dist 1000000 , prev  1000000 ,  node 664 ,  664
dist 1000000 , prev  1000000 ,  node 665 ,  665
dist 1000000 , prev  1000000 ,  node 666 ,  666
dist 1000000 , prev  1000000 ,  node 667 ,  667
dist 1000000 , prev  1000000 ,  node 668 ,  668
dist 1000000 , prev  1000000 ,  node 669 ,  669
dist 1000000 , prev  1000000 ,  node 670 ,  670
dist 1000000 , prev  1000000 ,  node 671 ,  671
dist 1000000 , prev  1000000 ,  node 672 ,  672
dist 1000000 , prev  1000000 ,  node 673 ,  673
dist 1000000 , prev  1000000 ,  node 674 ,  674
dist 1000000 , prev  1000000 ,  node 675 ,  675
dist 1000000 , prev  1000000 ,  node 676 ,  676
dist 1000000 , prev  1000000 ,  node 677 ,  677
dist 1000000 , prev  1000000 ,  node 678 ,  678
dist 1000000 , prev  1000000 ,  node 679 ,  679
dist 1000000 , prev  1000000 ,  node 680 ,  680
dist 1000000 , prev  1000000 ,  node 681 ,  681
dist 1000000 , prev  1000000 ,  node 682 ,  682
dist 1000000 , prev  1000000 ,  node 683 ,  683
dist 1000000 , prev  1000000 ,  node 684 ,  684
dist 1000000 , prev  1000000 ,  node 685 ,  685
dist 1000000 , prev  1000000 ,  node 686 ,  686
dist 1000000 , prev  1000000 ,  node 687 ,  687
dist 1000000 , prev  1000000 ,  node 688 ,  688
dist 1000000 , prev  1000000 ,  node 689 ,  689
dist 1000000 , prev  1000000 ,  node 690 ,  690
dist 1000000 , prev  1000000 ,  node 691 ,  691
dist 1000000 , prev  1000000 ,  node 692 ,  692
dist 1000000 , prev  1000000 ,  node 693 ,  693
dist 1000000 , prev  1000000 ,  node 694 ,  694
dist 1000000 , prev  1000000 ,  node 695 ,  695
dist 1000000 , prev  1000000 ,  node 696 ,  696
dist 1000000 , prev  1000000 ,  node 697 ,  697
dist 1000000 , prev  1000000 ,  node 698 ,  698
dist 1000000 , prev  1000000 ,  node 699 ,  699
dist 1000000 , prev  1000000 ,  node 700 ,  700
dist 1000000 , prev  1000000 ,  node 701 ,  701
dist 1000000 , prev  1000000 ,  node 702 ,  702
dist 1000000 , prev  1000000 ,  node 703 ,  703
dist 1000000 , prev  1000000 ,  node 704 ,  704
dist 1000000 , prev  1000000 ,  node 705 ,  705
dist 1000000 , prev  1000000 ,  node 706 ,  706
dist 1000000 , prev  1000000 ,  node 707 ,  707
dist 1000000 , prev  1000000 ,  node 708 ,  708
dist 1000000 , prev  1000000 ,  node 709 ,  709
dist 1000000 , prev  1000000 ,  node 710 ,  710
dist 1000000 , prev  1000000 ,  node 711 ,  711
dist 1000000 , prev  1000000 ,  node 712 ,  712
dist 1000000 , prev  1000000 ,  node 713 ,  713
dist 1000000 , prev  1000000 ,  node 714 ,  714
dist 1000000 , prev  1000000 ,  node 715 ,  715
dist 1000000 , prev  1000000 ,  node 716 ,  716
dist 1000000 , prev  1000000 ,  node 717 ,  717
dist 1000000 , prev  1000000 ,  node 718 ,  718
dist 1000000 , prev  1000000 ,  node 719 ,  719
dist 1000000 , prev  1000000 ,  node 720 ,  720
dist 1000000 , prev  1000000 ,  node 721 ,  721
dist 1000000 , prev  1000000 ,  node 722 ,  722
dist 1000000 , prev  1000000 ,  node 723 ,  723
dist 1000000 , prev  1000000 ,  node 724 ,  724
dist 1000000 , prev  1000000 ,  node 725 ,  725
dist 1000000 , prev  1000000 ,  node 726 ,  726
dist 1000000 , prev  1000000 ,  node 727 ,  727
dist 1000000 , prev  1000000 ,  node 728 ,  728
dist 1000000 , prev  1000000 ,  node 729 ,  729
dist 1000000 , prev  1000000 ,  node 730 ,  730
dist 1000000 , prev  1000000 ,  node 731 ,  731
dist 1000000 , prev  1000000 ,  node 732 ,  732
dist 1000000 , prev  1000000 ,  node 733 ,  733
dist 1000000 , prev  1000000 ,  node 734 ,  734
dist 1000000 , prev  1000000 ,  node 735 ,  735
dist 1000000 , prev  1000000 ,  node 736 ,  736
dist 1000000 , prev  1000000 ,  node 737 ,  737
dist 1000000 , prev  1000000 ,  node 738 ,  738
dist 1000000 , prev  1000000 ,  node 739 ,  739
dist 1000000 , prev  1000000 ,  node 740 ,  740
dist 1000000 , prev  1000000 ,  node 741 ,  741
dist 1000000 , prev  1000000 ,  node 742 ,  742
dist 1000000 , prev  1000000 ,  node 743 ,  743
dist 1000000 , prev  1000000 ,  node 744 ,  744
dist 1000000 , prev  1000000 ,  node 745 ,  745
dist 1000000 , prev  1000000 ,  node 746 ,  746
dist 1000000 , prev  1000000 ,  node 747 ,  747
dist 1000000 , prev  1000000 ,  node 748 ,  748
dist 1000000 , prev  1000000 ,  node 749 ,  749
dist 1000000 , prev  1000000 ,  node 750 ,  750
dist 1000000 , prev  1000000 ,  node 751 ,  751
dist 1000000 , prev  1000000 ,  node 752 ,  752
dist 1000000 , prev  1000000 ,  node 753 ,  753
dist 1000000 , prev  1000000 ,  node 754 ,  754
dist 1000000 , prev  1000000 ,  node 755 ,  755
dist 1000000 , prev  1000000 ,  node 756 ,  756
dist 1000000 , prev  1000000 ,  node 757 ,  757
dist 1000000 , prev  1000000 ,  node 758 ,  758
dist 1000000 , prev  1000000 ,  node 759 ,  759
dist 1000000 , prev  1000000 ,  node 760 ,  760
dist 1000000 , prev  1000000 ,  node 761 ,  761
dist 1000000 , prev  1000000 ,  node 762 ,  762
dist 1000000 , prev  1000000 ,  node 763 ,  763
dist 1000000 , prev  1000000 ,  node 764 ,  764
dist 1000000 , prev  1000000 ,  node 765 ,  765
dist 1000000 , prev  1000000 ,  node 766 ,  766
dist 1000000 , prev  1000000 ,  node 767 ,  767
dist 1000000 , prev  1000000 ,  node 768 ,  768
dist 1000000 , prev  1000000 ,  node 769 ,  769
dist 1000000 , prev  1000000 ,  node 770 ,  770
dist 1000000 , prev  1000000 ,  node 771 ,  771
dist 1000000 , prev  1000000 ,  node 772 ,  772
dist 1000000 , prev  1000000 ,  node 773 ,  773
dist 1000000 , prev  1000000 ,  node 774 ,  774
dist 1000000 , prev  1000000 ,  node 775 ,  775
dist 1000000 , prev  1000000 ,  node 776 ,  776
dist 1000000 , prev  1000000 ,  node 777 ,  777
dist 1000000 , prev  1000000 ,  node 778 ,  778
dist 1000000 , prev  1000000 ,  node 779 ,  779
dist 1000000 , prev  1000000 ,  node 780 ,  780
dist 1000000 , prev  1000000 ,  node 781 ,  781
dist 1000000 , prev  1000000 ,  node 782 ,  782
dist 1000000 , prev  1000000 ,  node 783 ,  783
dist 1000000 , prev  1000000 ,  node 784 ,  784
dist 1000000 , prev  1000000 ,  node 785 ,  785
dist 1000000 , prev  1000000 ,  node 786 ,  786
dist 1000000 , prev  1000000 ,  node 787 ,  787
dist 1000000 , prev  1000000 ,  node 788 ,  788
dist 1000000 , prev  1000000 ,  node 789 ,  789
dist 1000000 , prev  1000000 ,  node 790 ,  790
dist 1000000 , prev  1000000 ,  node 791 ,  791
dist 1000000 , prev  1000000 ,  node 792 ,  792
dist 1000000 , prev  1000000 ,  node 793 ,  793
dist 1000000 , prev  1000000 ,  node 794 ,  794
dist 1000000 , prev  1000000 ,  node 795 ,  795
dist 1000000 , prev  1000000 ,  node 796 ,  796
dist 1000000 , prev  1000000 ,  node 797 ,  797
dist 1000000 , prev  1000000 ,  node 798 ,  798
dist 1000000 , prev  1000000 ,  node 799 ,  799
dist 1000000 , prev  1000000 ,  node 800 ,  800
dist 1000000 , prev  1000000 ,  node 801 ,  801
dist 1000000 , prev  1000000 ,  node 802 ,  802
dist 1000000 , prev  1000000 ,  node 803 ,  803
dist 1000000 , prev  1000000 ,  node 804 ,  804
dist 1000000 , prev  1000000 ,  node 805 ,  805
dist 1000000 , prev  1000000 ,  node 806 ,  806
dist 1000000 , prev  1000000 ,  node 807 ,  807
dist 1000000 , prev  1000000 ,  node 808 ,  808
dist 1000000 , prev  1000000 ,  node 809 ,  809
dist 1000000 , prev  1000000 ,  node 810 ,  810
dist 1000000 , prev  1000000 ,  node 811 ,  811
dist 1000000 , prev  1000000 ,  node 812 ,  812
dist 1000000 , prev  1000000 ,  node 813 ,  813
dist 1000000 , prev  1000000 ,  node 814 ,  814
dist 1000000 , prev  1000000 ,  node 815 ,  815
dist 1000000 , prev  1000000 ,  node 816 ,  816
dist 1000000 , prev  1000000 ,  node 817 ,  817
dist 1000000 , prev  1000000 ,  node 818 ,  818
dist 1000000 , prev  1000000 ,  node 819 ,  819
dist 1000000 , prev  1000000 ,  node 820 ,  820
dist 1000000 , prev  1000000 ,  node 821 ,  821
dist 1000000 , prev  1000000 ,  node 822 ,  822
dist 1000000 , prev  1000000 ,  node 823 ,  823
dist 1000000 , prev  1000000 ,  node 824 ,  824
dist 1000000 , prev  1000000 ,  node 825 ,  825
dist 1000000 , prev  1000000 ,  node 826 ,  826
dist 1000000 , prev  1000000 ,  node 827 ,  827
dist 1000000 , prev  1000000 ,  node 828 ,  828
dist 1000000 , prev  1000000 ,  node 829 ,  829
dist 1000000 , prev  1000000 ,  node 830 ,  830
dist 1000000 , prev  1000000 ,  node 831 ,  831
dist 1000000 , prev  1000000 ,  node 832 ,  832
dist 1000000 , prev  1000000 ,  node 833 ,  833
dist 1000000 , prev  1000000 ,  node 834 ,  834
dist 1000000 , prev  1000000 ,  node 835 ,  835
dist 1000000 , prev  1000000 ,  node 836 ,  836
dist 1000000 , prev  1000000 ,  node 837 ,  837
dist 1000000 , prev  1000000 ,  node 838 ,  838
dist 1000000 , prev  1000000 ,  node 839 ,  839
dist 1000000 , prev  1000000 ,  node 840 ,  840
dist 1000000 , prev  1000000 ,  node 841 ,  841
dist 1000000 , prev  1000000 ,  node 842 ,  842
dist 1000000 , prev  1000000 ,  node 843 ,  843
dist 1000000 , prev  1000000 ,  node 844 ,  844
dist 1000000 , prev  1000000 ,  node 845 ,  845
dist 1000000 , prev  1000000 ,  node 846 ,  846
dist 1000000 , prev  1000000 ,  node 847 ,  847
dist 1000000 , prev  1000000 ,  node 848 ,  848
dist 1000000 , prev  1000000 ,  node 849 ,  849
dist 1000000 , prev  1000000 ,  node 850 ,  850
dist 1000000 , prev  1000000 ,  node 851 ,  851
dist 1000000 , prev  1000000 ,  node 852 ,  852
dist 1000000 , prev  1000000 ,  node 853 ,  853
dist 1000000 , prev  1000000 ,  node 854 ,  854
dist 1000000 , prev  1000000 ,  node 855 ,  855
dist 1000000 , prev  1000000 ,  node 856 ,  856
dist 1000000 , prev  1000000 ,  node 857 ,  857
dist 1000000 , prev  1000000 ,  node 858 ,  858
dist 1000000 , prev  1000000 ,  node 859 ,  859
dist 1000000 , prev  1000000 ,  node 860 ,  860
dist 1000000 , prev  1000000 ,  node 861 ,  861
dist 1000000 , prev  1000000 ,  node 862 ,  862
dist 1000000 , prev  1000000 ,  node 863 ,  863
dist 1000000 , prev  1000000 ,  node 864 ,  864
dist 1000000 , prev  1000000 ,  node 865 ,  865
dist 1000000 , prev  1000000 ,  node 866 ,  866
dist 1000000 , prev  1000000 ,  node 867 ,  867
dist 1000000 , prev  1000000 ,  node 868 ,  868
dist 1000000 , prev  1000000 ,  node 869 ,  869
dist 1000000 , prev  1000000 ,  node 870 ,  870
dist 1000000 , prev  1000000 ,  node 871 ,  871
dist 1000000 , prev  1000000 ,  node 872 ,  872
dist 1000000 , prev  1000000 ,  node 873 ,  873
dist 1000000 , prev  1000000 ,  node 874 ,  874
dist 1000000 , prev  1000000 ,  node 875 ,  875
dist 1000000 , prev  1000000 ,  node 876 ,  876
dist 1000000 , prev  1000000 ,  node 877 ,  877
dist 1000000 , prev  1000000 ,  node 878 ,  878
dist 1000000 , prev  1000000 ,  node 879 ,  879
dist 1000000 , prev  1000000 ,  node 880 ,  880
dist 1000000 , prev  1000000 ,  node 881 ,  881
dist 1000000 , prev  1000000 ,  node 882 ,  882
dist 1000000 , prev  1000000 ,  node 883 ,  883
dist 1000000 , prev  1000000 ,  node 884 ,  884
dist 1000000 , prev  1000000 ,  node 885 ,  885
dist 1000000 , prev  1000000 ,  node 886 ,  886
dist 1000000 , prev  1000000 ,  node 887 ,  887
dist 1000000 , prev  1000000 ,  node 888 ,  888
dist 1000000 , prev  1000000 ,  node 889 ,  889
dist 1000000 , prev  1000000 ,  node 890 ,  890
dist 1000000 , prev  1000000 ,  node 891 ,  891
dist 1000000 , prev  1000000 ,  node 892 ,  892
dist 1000000 , prev  1000000 ,  node 893 ,  893
dist 1000000 , prev  1000000 ,  node 894 ,  894
dist 1000000 , prev  1000000 ,  node 895 ,  895
dist 1000000 , prev  1000000 ,  node 896 ,  896
dist 1000000 , prev  1000000 ,  node 897 ,  897
dist 1000000 , prev  1000000 ,  node 898 ,  898
dist 1000000 , prev  1000000 ,  node 899 ,  899
dist 1000000 , prev  1000000 ,  node 900 ,  900
dist 1000000 , prev  1000000 ,  node 901 ,  901
dist 1000000 , prev  1000000 ,  node 902 ,  902
dist 1000000 , prev  1000000 ,  node 903 ,  903
dist 1000000 , prev  1000000 ,  node 904 ,  904
dist 1000000 , prev  1000000 ,  node 905 ,  905
dist 1000000 , prev  1000000 ,  node 906 ,  906
dist 1000000 , prev  1000000 ,  node 907 ,  907
dist 1000000 , prev  1000000 ,  node 908 ,  908
dist 1000000 , prev  1000000 ,  node 909 ,  909
dist 1000000 , prev  1000000 ,  node 910 ,  910
dist 1000000 , prev  1000000 ,  node 911 ,  911
dist 1000000 , prev  1000000 ,  node 912 ,  912
dist 1000000 , prev  1000000 ,  node 913 ,  913
dist 1000000 , prev  1000000 ,  node 914 ,  914
dist 1000000 , prev  1000000 ,  node 915 ,  915
dist 1000000 , prev  1000000 ,  node 916 ,  916
dist 1000000 , prev  1000000 ,  node 917 ,  917
dist 1000000 , prev  1000000 ,  node 918 ,  918
dist 1000000 , prev  1000000 ,  node 919 ,  919
dist 1000000 , prev  1000000 ,  node 920 ,  920
dist 1000000 , prev  1000000 ,  node 921 ,  921
dist 1000000 , prev  1000000 ,  node 922 ,  922
dist 1000000 , prev  1000000 ,  node 923 ,  923
dist 1000000 , prev  1000000 ,  node 924 ,  924
dist 1000000 , prev  1000000 ,  node 925 ,  925
dist 11 , prev  966 ,  node 926 ,  926
dist 1000000 , prev  1000000 ,  node 927 ,  927
dist 1000000 , prev  1000000 ,  node 928 ,  928
dist 1000000 , prev  1000000 ,  node 929 ,  929
dist 1000000 , prev  1000000 ,  node 930 ,  930
dist 1000000 , prev  1000000 ,  node 931 ,  931
dist 1000000 , prev  1000000 ,  node 932 ,  932
dist 1000000 , prev  1000000 ,  node 933 ,  933
dist 1000000 , prev  1000000 ,  node 934 ,  934
dist 1000000 , prev  1000000 ,  node 935 ,  935
dist 1000000 , prev  1000000 ,  node 936 ,  936
dist 1000000 , prev  1000000 ,  node 937 ,  937
dist 1000000 , prev  1000000 ,  node 938 ,  938
dist 1000000 , prev  1000000 ,  node 939 ,  939
dist 1000000 , prev  1000000 ,  node 940 ,  940
dist 1000000 , prev  1000000 ,  node 941 ,  941
dist 1000000 , prev  1000000 ,  node 942 ,  942
dist 1000000 , prev  1000000 ,  node 943 ,  943
dist 1000000 , prev  1000000 ,  node 944 ,  944
dist 1000000 , prev  1000000 ,  node 945 ,  945
dist 1000000 , prev  1000000 ,  node 946 ,  946
dist 1000000 , prev  1000000 ,  node 947 ,  947
dist 1000000 , prev  1000000 ,  node 948 ,  948
dist 1000000 , prev  1000000 ,  node 949 ,  949
dist 1000000 , prev  1000000 ,  node 950 ,  950
dist 1000000 , prev  1000000 ,  node 951 ,  951
dist 1000000 , prev  1000000 ,  node 952 ,  952
dist 1000000 , prev  1000000 ,  node 953 ,  953
dist 1000000 , prev  1000000 ,  node 954 ,  954
dist 1000000 , prev  1000000 ,  node 955 ,  955
dist 1000000 , prev  1000000 ,  node 956 ,  956
dist 1000000 , prev  1000000 ,  node 957 ,  957
dist 1000000 , prev  1000000 ,  node 958 ,  958
dist 1000000 , prev  1000000 ,  node 959 ,  959
dist 1000000 , prev  1000000 ,  node 960 ,  960
dist 1000000 , prev  1000000 ,  node 961 ,  961
dist 1000000 , prev  1000000 ,  node 962 ,  962
dist 1000000 , prev  1000000 ,  node 963 ,  963
dist 1000000 , prev  1000000 ,  node 964 ,  964
dist 11 , prev  966 ,  node 965 ,  965
dist 10 , prev  1006 ,  node 1544 ,  966
dist 11 , prev  966 ,  node 967 ,  967
dist 1000000 , prev  1000000 ,  node 968 ,  968
dist 1000000 , prev  1000000 ,  node 969 ,  969
dist 1000000 , prev  1000000 ,  node 970 ,  970
dist 1000000 , prev  1000000 ,  node 971 ,  971
dist 1000000 , prev  1000000 ,  node 972 ,  972
dist 1000000 , prev  1000000 ,  node 973 ,  973
dist 1000000 , prev  1000000 ,  node 974 ,  974
dist 1000000 , prev  1000000 ,  node 975 ,  975
dist 1000000 , prev  1000000 ,  node 976 ,  976
dist 1000000 , prev  1000000 ,  node 977 ,  977
dist 1000000 , prev  1000000 ,  node 978 ,  978
dist 1000000 , prev  1000000 ,  node 979 ,  979
dist 1000000 , prev  1000000 ,  node 980 ,  980
dist 1000000 , prev  1000000 ,  node 981 ,  981
dist 1000000 , prev  1000000 ,  node 982 ,  982
dist 1000000 , prev  1000000 ,  node 983 ,  983
dist 1000000 , prev  1000000 ,  node 984 ,  984
dist 1000000 , prev  1000000 ,  node 985 ,  985
dist 1000000 , prev  1000000 ,  node 986 ,  986
dist 1000000 , prev  1000000 ,  node 987 ,  987
dist 1000000 , prev  1000000 ,  node 988 ,  988
dist 1000000 , prev  1000000 ,  node 989 ,  989
dist 1000000 , prev  1000000 ,  node 990 ,  990
dist 1000000 , prev  1000000 ,  node 991 ,  991
dist 1000000 , prev  1000000 ,  node 992 ,  992
dist 1000000 , prev  1000000 ,  node 993 ,  993
dist 1000000 , prev  1000000 ,  node 994 ,  994
dist 1000000 , prev  1000000 ,  node 995 ,  995
dist 1000000 , prev  1000000 ,  node 996 ,  996
dist 1000000 , prev  1000000 ,  node 997 ,  997
dist 1000000 , prev  1000000 ,  node 998 ,  998
dist 1000000 , prev  1000000 ,  node 999 ,  999
dist 1000000 , prev  1000000 ,  node 1000 ,  1000
dist 1000000 , prev  1000000 ,  node 1001 ,  1001
dist 1000000 , prev  1000000 ,  node 1002 ,  1002
dist 1000000 , prev  1000000 ,  node 1003 ,  1003
dist 11 , prev  1005 ,  node 1004 ,  1004
dist 10 , prev  1006 ,  node 1519 ,  1005
dist 9 , prev  1046 ,  node 1467 ,  1006
dist 10 , prev  1006 ,  node 1495 ,  1007
dist 11 , prev  1007 ,  node 1008 ,  1008
dist 1000000 , prev  1000000 ,  node 1009 ,  1009
dist 1000000 , prev  1000000 ,  node 1010 ,  1010
dist 1000000 , prev  1000000 ,  node 1011 ,  1011
dist 1000000 , prev  1000000 ,  node 1012 ,  1012
